directorGender,tmdbId,noDataCast,femaleCast,maleCast,noDataCrew,femaleCrew,maleCrew,movieId,imdbId
1,52850,3,6,5,2,2,2,92437,1658851
0,64678,5,7,6,10,2,4,92439,1645080
0,57400,1,0,5,0,0,2,92441,1311075
0,93834,9,1,0,0,0,1,92446,44474
0,67911,4,4,6,0,0,2,92448,1411664
2,66120,6,4,4,10,0,4,92453,1605769
3,25058,6,0,0,0,0,0,92455,1014673
2,42457,1,2,3,2,0,0,92457,69988
0,26223,1,2,2,0,0,1,92461,960741
0,108688,2,5,8,1,1,3,92471,39250
0,192695,28,0,2,3,0,2,92475,1955162
0,42409,0,0,0,0,0,1,92477,204116
2,212713,3,7,7,3,0,7,92479,58266
2,75170,3,0,7,2,0,0,92481,1510906
0,30849,1,6,1,0,0,1,92483,1229367
0,15167,1,4,6,30,0,5,92490,288441
2,13976,0,0,1,1,0,1,92494,439553
2,13586,0,0,1,4,0,1,92496,1023122
2,26118,0,0,1,1,0,1,92498,1583937
0,79133,0,0,1,0,0,2,92500,2114375
0,59961,4,3,10,4,4,12,92507,1599348
0,72570,2,6,6,0,0,4,92509,1606389
0,63749,0,7,23,1,10,33,92511,1684927
0,49354,0,2,7,0,0,1,92514,68967
0,76399,3,1,1,3,0,3,92516,52188
2,39276,15,1,5,5,0,4,92518,61868
0,94209,3,1,1,2,0,2,92520,33464
0,72338,3,2,5,3,0,6,92522,22775
0,25143,0,2,5,0,0,2,92533,851430
0,80379,0,0,1,3,0,4,92535,2112999
0,69266,3,3,6,1,0,7,92593,86350
2,84797,15,3,8,4,0,2,92600,1808240
2,75000,9,3,1,4,0,0,92606,1592527
0,130090,3,5,6,1,0,1,92611,41415
2,14205,10,0,2,8,0,2,92613,960770
2,29268,6,1,2,8,0,7,92633,202604
2,63217,1,2,2,7,5,0,92635,1347509
0,54146,6,0,1,6,0,3,92637,203612
2,288094,1,0,0,1,0,0,92639,69854
2,84028,0,0,0,5,0,0,92641,98139
0,78480,4,2,0,0,1,2,92643,2011971
0,108222,24,3,22,6,0,9,92646,33167
2,125695,0,0,0,1,0,0,92648,250266
0,144611,0,0,0,0,0,2,92658,15039
0,92670,9,1,8,15,0,6,92660,67755
2,84200,1,5,8,15,7,2,92665,1996264
0,37621,1,0,5,1,0,2,92670,109474
2,99254,8,0,1,14,0,0,92672,2061604
0,73700,1,4,7,0,0,2,92674,1509130
0,91181,4,6,3,6,0,6,92676,23582
0,72545,2,2,6,56,5,25,92681,1397514
1,124847,1,1,5,1,1,1,92683,117739
2,86099,10,3,4,1,0,0,92685,841182
2,253105,3,0,1,12,0,1,92687,56356
0,112485,0,1,0,0,0,1,92691,6826
0,51999,13,5,7,0,2,5,92694,1439572
2,47763,1,2,1,12,2,2,92696,1341710
2,16702,3,0,1,3,0,0,92698,1248976
0,126016,2,1,4,1,0,1,92702,1334247
2,83716,2,3,5,10,0,1,92706,1507566
0,84001,0,0,0,0,0,1,92713,93040
4,278458,5,0,0,3,0,0,92715,1248290
4,79940,6,0,13,3,0,7,92719,1855401
0,43459,11,2,6,14,0,5,92726,37981
2,189076,7,0,2,2,0,0,92728,143350
2,64029,4,0,4,5,0,1,92730,249131
1,29483,0,3,3,1,2,0,92738,1209377
2,88491,10,1,1,2,0,0,92740,1651118
3,404471,0,0,0,0,0,0,92747,107903
2,79362,7,1,6,3,0,0,92749,1714110
0,53174,11,5,8,1,0,2,92751,1700258
0,84259,1,1,8,1,0,3,92756,73096
0,71184,0,5,4,0,1,2,92758,1547035
0,37464,1,3,2,15,0,4,92760,57859
2,85988,7,0,1,3,0,0,92768,1606657
2,84917,0,0,0,1,0,0,92781,1863406
3,75469,2,1,5,0,0,0,92787,1479320
1,83732,5,0,0,3,4,3,92789,1758576
2,215478,3,0,3,4,0,0,92793,160801
2,30596,6,1,11,4,0,0,92804,1403130
2,75948,5,2,5,3,0,1,92817,1857913
0,81870,7,4,2,4,0,3,92819,1686784
0,29564,1,2,6,11,2,9,92829,1319743
0,71771,0,0,1,0,0,1,92836,1606259
2,16564,9,1,5,16,0,3,92841,795441
0,110603,21,5,19,5,0,6,92843,32028
0,98079,2,3,2,5,0,7,92845,51139
2,96771,10,4,7,5,0,2,92847,21917
3,115656,4,1,1,0,0,0,92852,1380190
0,14933,2,2,2,4,1,2,92867,407269
1,73921,1,3,0,1,2,0,92872,1543037
2,81111,2,2,3,9,1,6,92874,24906
2,106199,2,1,0,1,0,0,92881,218822
0,147621,10,1,1,2,0,3,92883,4066
2,247500,4,0,3,2,0,1,92885,1177179
2,29750,4,0,2,2,0,0,92887,181173
4,31400,9,0,3,1,0,2,92894,86935
4,81716,5,0,0,2,0,0,92904,1787837
2,140632,0,2,2,5,0,1,92906,68640
2,51578,2,2,5,8,0,3,92910,61029
2,82762,0,0,0,1,0,0,92918,277185
2,70954,2,2,7,7,2,2,92920,1703148
4,74471,5,0,2,5,0,3,92923,1386925
0,108155,0,1,1,0,0,1,92925,20114
0,35671,0,3,5,1,0,2,92935,60581
4,71676,1,1,9,7,1,27,92938,1071875
0,77459,3,3,3,46,0,7,92944,961097
0,158920,0,1,2,0,0,1,92946,120171
2,163937,0,0,0,1,0,0,92948,71497
2,178595,2,1,0,1,0,0,92951,1698499
0,21634,1,3,5,0,1,1,92954,1073510
0,70374,2,2,3,3,0,1,92956,113666
3,44053,0,0,0,0,0,0,92963,1129921
0,27902,0,5,6,9,3,7,92966,409011
2,55802,0,0,0,1,0,0,92968,1683890
0,186755,4,0,4,0,0,1,92980,120311
2,53798,0,3,5,7,0,3,93002,33592
2,54507,8,2,1,6,1,1,93006,2033193
2,59017,5,1,1,15,1,2,93008,2040264
0,105983,2,0,2,0,0,2,93014,1925446
0,51875,0,3,1,2,0,1,93022,1129427
0,73936,1,1,3,11,2,5,93024,1410051
0,46504,9,0,1,2,1,5,93029,1337193
0,147886,0,3,4,3,0,10,93035,41430
0,80030,0,2,3,1,0,3,93037,37769
0,26397,1,2,12,4,0,3,93040,98769
4,83860,3,0,1,3,0,1,93061,1720182
2,79890,1,0,0,1,0,0,93063,1733525
2,81675,6,0,6,5,0,1,93070,1783408
3,98096,1,0,1,0,0,0,93083,1455209
4,59045,0,1,4,4,0,8,93114,56171
2,43026,3,1,2,3,0,0,93116,54156
0,168210,6,6,8,6,1,5,93126,1212452
2,62116,2,1,1,2,0,0,93128,1653911
2,70876,1,3,5,32,8,12,93132,1699147
0,57243,7,8,1,3,0,2,93134,1805297
0,29694,7,3,9,0,0,5,93136,75016
0,52454,1,16,52,6,11,37,93139,1705773
0,71672,5,4,1,5,1,6,93142,1865567
0,144454,0,0,0,0,0,1,93162,256939
0,77495,7,0,3,8,1,2,93164,1437358
2,55198,7,3,4,12,0,1,93168,42762
2,71254,2,10,12,28,2,9,93172,1117581
0,202941,2,5,8,1,0,2,93181,58318
0,27709,1,1,14,0,0,11,93183,59678
2,53033,11,5,5,4,2,3,93185,1106448
0,32708,3,0,1,0,0,2,93187,255177
2,276220,4,0,1,3,0,0,93189,305884
0,36427,0,1,5,0,0,3,93191,282589
0,45569,7,1,8,10,1,6,93193,1530983
0,17790,6,0,5,7,2,9,93196,92298
2,15086,1,2,4,1,0,0,93201,120785
0,48458,2,0,0,2,0,4,93204,307431
0,85883,9,2,4,0,0,2,93206,279083
0,25831,0,1,5,3,0,2,93208,100409
1,116231,2,3,4,3,2,0,93210,1817191
4,52264,13,4,7,5,0,5,93212,1673702
0,77076,2,1,3,4,0,4,93217,61014
0,79707,5,2,0,5,0,7,93240,1839494
0,79548,9,5,10,5,3,7,93242,1838544
0,184507,1,1,0,0,0,1,93263,16226
0,72213,7,2,7,0,0,3,93265,1630036
0,17345,0,0,1,6,0,7,93267,425027
2,57214,11,9,8,4,1,12,93270,1636826
4,73723,3,5,9,8,0,9,93272,1482459
2,25228,5,0,1,4,0,0,93279,875581
0,73937,0,6,12,1,2,6,93287,1053810
0,214349,4,0,0,4,0,1,93289,81701
3,399229,0,0,0,0,0,0,93291,236398
0,18705,17,2,16,0,0,3,93295,31678
4,75674,13,1,5,29,1,14,93297,1591479
0,38674,9,1,4,12,0,7,93320,383678
0,46813,1,0,1,0,0,1,93322,23956
4,82620,4,0,0,5,0,5,93324,1860355
0,59962,9,17,16,17,4,19,93326,1596350
0,53418,0,0,2,6,0,5,93328,7145
0,53420,5,1,7,2,0,3,93330,7832
0,53410,2,1,4,0,0,2,93333,4936
0,53403,2,1,3,0,0,2,93336,5810
0,77669,2,1,4,9,0,5,93344,58050
2,26642,2,1,2,2,0,1,93351,118930
0,49529,2,6,20,102,5,25,93363,401729
2,123320,0,0,0,1,0,0,93365,1433817
0,53424,0,1,4,0,0,2,93367,10747
2,44246,7,6,2,2,0,0,93376,1288376
4,59974,1,0,0,2,3,2,93379,1503774
1,85963,1,4,6,1,1,0,93393,1445683
0,196784,0,3,10,7,0,9,93397,68022
0,119364,3,1,7,1,0,3,93399,72249
2,74406,12,0,5,8,0,2,93404,1977894
0,53414,2,1,9,0,0,5,93406,7194
0,53419,3,2,9,6,0,5,93408,6414
0,47650,5,2,9,4,0,7,93418,7880
2,68450,9,0,1,1,0,0,93420,1646967
2,79108,3,1,3,3,0,1,93422,1756750
2,64288,12,0,1,2,0,0,93432,1567233
0,167112,0,0,0,0,0,1,93437,23939
2,288098,15,0,0,3,0,0,93439,808393
0,46101,6,0,1,0,0,1,93441,923869
0,74387,3,1,10,9,0,9,93443,1456635
2,267197,10,0,0,6,0,1,93448,128856
2,178543,5,0,1,1,0,0,93450,1129405
4,288291,0,0,0,2,0,1,93455,66614
2,80184,8,3,0,8,2,5,93457,1772250
0,52349,1,1,4,0,0,1,93459,1534084
2,3051,5,2,7,9,0,3,93463,61634
3,48373,1,3,3,0,0,0,93467,1274296
2,47682,0,0,1,1,0,1,93469,137457
2,20683,4,0,0,5,0,0,93473,1506448
0,77949,1,7,22,23,2,6,93475,1687901
2,41411,81,9,11,11,2,0,93479,1382725
0,45595,0,3,1,0,1,1,93481,1366409
0,28524,4,2,3,1,0,8,93484,1531911
0,92117,2,0,1,1,0,2,93492,1872819
2,37928,2,1,1,4,0,0,93496,1520841
0,91010,0,3,7,1,0,2,93498,1848902
4,216672,5,1,0,0,2,2,93500,188757
0,63493,1,5,6,3,3,6,93502,1535970
2,42507,2,1,2,2,0,0,93504,1655617
4,64688,1,6,12,28,3,18,93510,1232829
4,82532,0,5,5,8,4,8,93512,1588334
2,14346,7,0,9,3,0,0,93516,379184
0,61020,1,0,1,0,0,1,93520,33317
0,261035,3,2,3,0,0,1,93522,34577
2,293097,8,0,1,1,0,0,93531,91175
0,37942,1,3,5,1,0,6,93533,52696
0,25435,1,1,4,6,1,3,93535,293664
0,144326,0,5,3,0,0,1,93544,56447
4,170936,6,1,6,6,0,6,93547,29508
2,64786,6,1,0,9,0,0,93550,1906518
2,79374,4,2,4,2,0,0,93552,2025506
4,81796,7,1,5,12,1,6,93563,1592525
2,59421,9,2,2,8,0,2,93570,1646959
0,70585,1,6,5,0,0,2,93572,1473397
2,54358,3,0,0,1,0,0,93574,1787791
0,81390,2,2,7,3,1,4,93578,1422136
4,28063,7,1,2,6,0,4,93583,52667
0,67748,21,0,2,13,2,5,93598,1680114
2,61984,8,3,6,9,0,2,93610,1477109
2,52826,2,2,7,5,0,3,93612,87817
2,113038,10,0,0,8,0,2,93618,1270494
0,45273,6,2,8,23,2,14,93621,1206881
2,95675,0,1,2,2,0,0,93641,1650028
3,36944,2,0,0,0,0,0,93649,1333994
0,114412,0,0,0,0,0,1,93652,130200
2,213938,6,0,0,8,0,0,93654,88992
3,273807,0,0,0,0,0,0,93656,375909
2,79754,2,2,1,2,0,0,93659,1534564
0,64108,0,4,6,0,0,1,93665,1337686
2,99698,6,0,2,19,1,1,93667,325826
2,145504,7,0,0,7,0,0,93669,97951
2,229670,10,0,0,5,0,1,93672,77968
0,42147,5,2,4,4,0,2,93674,82883
1,55245,0,1,0,1,1,0,93676,1699720
2,80304,2,1,7,9,2,0,93693,1702425
2,56591,0,3,16,3,0,0,93700,1185371
0,83195,3,1,1,1,0,2,93702,117970
0,40056,4,0,1,0,0,1,93707,410953
0,48038,5,1,5,0,0,3,93709,112993
2,79221,7,1,2,4,0,0,93717,1927077
0,214857,2,1,2,0,2,1,93719,1866426
0,80767,8,0,0,13,0,2,93721,1772925
0,82533,7,9,5,0,0,2,93723,1667307
2,74237,0,0,0,1,0,0,93725,264013
0,64992,11,0,5,1,0,3,93727,84586
4,61895,0,0,0,1,0,1,93729,1152834
0,67696,2,1,5,5,1,4,93731,70898
0,33569,9,0,3,1,0,2,93733,1114712
0,81025,1,4,6,9,3,8,93740,1441952
0,77553,2,3,6,1,1,9,93742,61786
0,35435,7,2,4,1,0,3,93748,1460738
0,44734,13,3,4,0,0,4,93750,1468321
4,89191,1,0,0,0,1,1,93752,2140371
2,158068,5,1,4,1,0,0,93757,63822
0,94204,0,2,2,0,0,5,93764,1810697
2,57165,5,3,10,16,2,13,93766,1646987
2,44032,10,4,7,7,3,4,93768,1715320
2,362758,6,0,1,1,0,0,93775,31914
2,96398,9,1,3,1,0,0,93782,1620933
0,42998,1,2,2,0,0,2,93785,56315
0,74308,0,7,8,13,5,8,93790,1683526
0,100656,1,1,5,9,0,6,93792,45787
4,26881,7,1,12,0,0,3,93797,95368
0,75576,0,3,1,0,0,3,93801,1523939
0,86820,0,4,3,9,0,6,93803,1707391
0,10679,11,2,6,10,0,6,93805,1034314
0,28533,5,2,1,5,0,2,93816,57522
0,74777,3,5,7,18,3,9,93819,1610996
1,70845,0,0,0,0,1,0,93821,2011325
4,71552,1,11,10,3,0,8,93831,1605630
2,66895,4,0,1,2,0,0,93834,1587431
2,94329,12,1,1,13,0,3,93838,1899353
0,22970,20,10,18,51,10,18,93840,1259521
4,81342,2,16,7,2,0,3,93842,1828995
0,74306,12,6,10,3,0,3,93855,1912398
4,87098,0,1,2,0,4,6,93859,1536458
4,80432,9,2,4,2,0,2,93861,1640570
0,2929,3,0,0,2,1,2,93865,1223
2,72958,4,0,0,3,0,0,93888,319836
2,178535,5,0,0,3,0,0,93890,68899
0,51991,16,6,8,11,0,6,93892,1565958
3,251797,0,0,0,0,0,0,93894,1543055
0,28136,1,6,5,0,0,1,93900,1453253
0,43309,0,1,5,3,0,4,93905,49248
2,28912,5,3,4,3,0,1,93907,59914
2,37586,6,1,0,2,0,2,93909,1021004
2,256044,3,0,0,1,0,1,93911,949861
2,73889,1,1,2,2,1,0,93914,1398029
0,36228,1,0,1,0,0,1,93916,165297
0,37084,2,2,6,1,1,7,93918,43340
0,85052,3,3,8,3,0,8,93921,1980986
2,85050,1,1,3,2,0,1,93923,1395025
2,39172,5,1,5,3,0,0,93928,462172
4,258227,6,1,1,4,0,3,93931,71445
0,72551,2,1,1,0,0,2,93933,1445520
0,85033,3,3,0,0,0,2,93939,1550312
2,91070,5,12,8,11,2,0,93946,1726589
2,14686,2,4,2,1,0,0,93948,981224
2,75132,2,0,2,1,0,0,93950,98023
2,56180,0,2,3,7,0,3,93952,1646973
4,92182,2,3,1,1,4,2,93954,1767382
0,75778,1,3,5,7,1,3,93963,216279
0,274325,7,4,5,0,0,2,93967,119454
0,42960,8,2,5,0,0,3,93970,93178
4,76489,6,7,15,2,0,9,93980,383010
0,70436,1,2,8,7,2,11,93982,1486192
2,76346,1,0,0,11,0,3,94005,1827536
0,54271,43,3,12,2,0,3,94011,1307873
0,62764,13,6,14,15,0,18,94015,1667353
0,44833,14,5,27,95,6,21,94018,1440129
2,50365,36,3,4,63,1,3,94022,1651328
2,206953,1,0,1,1,0,1,94024,1883251
0,45993,10,2,3,3,0,3,94027,47638
0,206997,1,1,3,0,0,1,94041,1831575
0,73872,4,2,1,5,0,3,94044,1641410
0,28715,2,4,5,3,0,3,94061,71790
2,82327,6,3,2,13,2,1,94068,1618447
2,74534,4,10,5,2,1,1,94070,1412386
4,41120,5,0,4,0,0,2,94074,1545103
2,58287,0,0,0,10,0,0,94076,1742178
0,111037,3,4,5,2,0,2,94083,55421
0,77881,6,0,1,7,1,3,94101,1746153
4,91292,9,0,1,2,0,0,94103,1869309
0,109979,8,3,4,0,0,1,94107,1433802
2,73211,14,1,6,6,0,3,94109,1332134
0,40720,4,5,13,19,3,13,94112,1407084
0,60405,2,5,7,22,6,18,94114,1629440
2,86455,3,0,1,1,0,0,94120,1540991
0,91356,2,0,13,20,0,13,94122,1605782
2,63310,7,1,4,10,0,1,94126,1821593
2,86727,2,2,3,3,0,0,94128,75885
2,84404,0,0,0,7,3,1,94130,1682181
0,74447,0,2,2,0,0,1,94133,1094666
0,18591,0,3,4,0,3,9,94142,111549
0,86416,5,2,9,5,0,7,94144,35726
0,84660,3,0,1,2,0,3,94146,389052
2,255772,13,0,1,3,0,0,94148,2144017
1,75802,6,6,5,19,4,11,94150,1435513
2,39509,1,1,2,1,0,0,94153,462232
4,88609,2,0,2,5,0,2,94155,34978
0,84820,0,0,1,0,0,1,94157,48363
4,31967,1,2,3,11,0,0,94160,1401113
2,45347,4,5,3,14,2,1,94184,1535566
0,121942,3,0,1,0,0,1,94186,60150
3,53191,0,0,0,0,0,0,94188,960749
0,54081,0,2,3,0,0,1,94190,1708453
0,37434,4,5,8,0,0,2,94192,1018820
0,86975,0,1,5,0,0,2,94202,75654
4,48646,1,2,12,2,0,6,94204,44355
2,138719,6,0,0,3,0,0,94218,2071601
2,56325,3,8,3,9,0,2,94220,1404702
0,319656,6,3,9,6,0,1,94222,331999
0,37467,1,1,13,9,0,8,94262,52587
2,37329,3,2,7,4,0,4,94264,42229
0,72207,10,7,11,2,3,8,94266,1195478
0,194498,0,0,0,1,0,2,94268,358284
0,19757,6,1,4,8,0,5,94271,122111
2,85621,3,1,2,7,0,0,94278,2051941
2,61410,13,1,1,3,0,0,94280,1059969
0,111304,3,0,1,4,0,1,94283,781599
0,74402,4,2,6,2,0,2,94289,34478
0,68752,0,2,6,0,0,1,94291,95415
0,28891,6,4,2,3,0,2,94299,874271
0,25154,0,1,4,1,0,2,94301,913413
0,73336,1,2,2,2,0,2,94304,118800
2,23281,4,3,4,6,0,5,94306,37151
0,328918,3,4,5,5,0,2,94308,50983
4,31223,5,0,0,2,0,0,94310,1051231
0,83330,1,1,4,3,1,4,94312,1772371
2,70386,4,1,2,24,2,0,94314,1712578
0,67660,3,10,6,35,5,22,94323,1621045
0,77877,2,4,5,0,0,4,94325,1327194
0,48008,7,4,4,0,0,2,94327,1303829
0,145878,1,1,13,3,0,2,94337,49211
0,304375,1,1,5,1,0,2,94339,49271
2,84569,0,0,0,5,0,5,94341,1561406
2,242621,1,4,5,2,1,1,94350,37946
0,17347,5,1,2,1,0,1,94352,1094241
2,43373,2,2,1,4,0,0,94365,43397
2,284694,1,2,3,3,0,5,94394,78683
4,79042,0,0,0,4,0,0,94401,1787725
2,73563,1,4,4,1,1,0,94403,1507564
0,72387,3,1,11,16,3,15,94405,1656190
0,106373,10,3,1,0,0,4,94407,85635
0,28238,0,2,5,0,0,2,94410,1449175
4,89287,2,1,1,1,2,2,94412,1922645
0,105583,4,6,12,0,0,4,94417,196499
0,253808,12,3,3,1,0,2,94419,260731
0,106605,3,4,5,7,0,5,94425,22021
4,91352,3,1,0,9,1,0,94429,1722476
2,159900,1,0,0,1,0,1,94431,192
0,162284,6,2,7,3,1,5,94433,21933
2,61361,7,0,4,5,0,0,94435,339482
0,57119,1,6,4,1,3,1,94439,1640484
0,148371,13,1,0,4,0,1,94442,59758
0,15135,5,1,3,0,0,3,94444,1104836
2,66125,4,3,5,9,5,7,94469,803061
0,88478,1,2,2,0,0,4,94471,1735839
0,131476,0,0,0,0,0,2,94473,85599
2,25799,3,1,1,4,0,0,94475,414713
0,62213,8,8,9,3,2,13,94478,1077368
0,13486,10,2,9,0,0,3,94480,1104123
2,84177,0,0,0,3,0,0,94482,2090463
0,58390,4,0,0,1,0,1,94486,986323
2,140781,2,0,3,1,0,0,94491,1254978
2,89326,3,4,5,20,1,1,94494,1641385
0,92000,0,3,4,9,7,9,94496,1465533
1,40161,5,5,7,0,3,1,94503,1657299
2,135686,6,1,1,1,0,0,94531,119264
1,77957,4,6,6,1,2,0,94537,1559040
0,63946,8,1,3,12,0,5,94539,1723120
2,82624,12,0,0,26,0,8,94542,1787127
2,59835,7,1,2,5,1,4,94545,1417582
2,92493,0,4,7,4,2,6,94556,1709654
2,50037,4,2,3,35,2,1,94558,1534085
4,47479,0,0,4,0,0,2,94573,1262986
3,23683,0,2,2,0,0,0,94647,488612
0,79934,19,1,3,1,0,2,94649,1921043
0,73963,5,3,5,27,6,7,94653,1686018
2,73881,8,0,0,2,0,0,94655,1354003
2,159907,1,0,0,2,0,0,94657,241000
4,200157,0,0,1,2,0,0,94659,286285
2,26815,4,1,3,7,0,0,94661,1434447
2,103243,2,1,1,2,0,1,94663,2317337
0,84496,4,3,8,2,0,5,94666,66605
0,111188,42,0,5,12,0,2,94668,1225831
2,258253,16,1,1,9,0,0,94670,77860
2,51823,1,2,12,3,0,0,94672,1663193
2,61979,9,4,6,2,0,1,94675,1648216
0,76493,4,4,7,3,0,8,94677,1645170
2,80169,6,0,1,1,0,0,94679,2063834
2,73517,4,0,1,8,0,0,94681,1235414
0,73600,1,1,2,0,1,2,94725,65484
4,37497,5,0,2,1,1,4,94727,90766
0,93084,0,2,4,5,1,4,94733,1674775
4,28500,0,0,1,3,0,0,94735,490048
3,231763,0,0,0,1,0,0,94737,334960
2,86850,0,0,0,1,0,0,94739,1990352
0,14400,2,4,8,10,0,5,94746,808339
0,48620,0,4,1,0,0,1,94748,1034324
0,76011,3,9,3,1,0,2,94750,42767
0,22683,0,2,7,4,3,4,94752,1295085
2,132122,5,1,2,11,0,0,94760,41232
0,110573,8,1,1,7,0,5,94762,35737
2,362151,2,0,0,1,0,0,94765,95764
2,288165,1,0,1,2,0,0,94767,76652
2,97038,16,0,0,20,0,0,94769,157154
0,167408,3,2,10,2,0,5,94772,73029
0,41154,2,4,12,8,3,10,94777,1409024
0,58595,6,8,22,34,5,17,94780,1735898
0,199196,0,0,0,0,0,1,94782,125730
2,140036,0,0,1,1,0,0,94784,74813
1,122341,0,0,0,0,2,0,94786,493044
0,109016,3,7,10,0,0,1,94788,33365
0,118131,3,1,2,1,0,8,94790,20581
0,86812,10,6,5,0,2,2,94799,1748207
0,31559,2,4,7,2,0,4,94801,45190
0,27646,1,6,5,2,1,3,94803,1268809
0,39401,0,0,4,0,0,3,94806,1070858
2,25121,6,2,4,10,2,3,94808,1417299
2,77561,11,1,3,13,0,1,94810,1298554
2,93856,2,3,7,56,2,11,94813,1991245
4,78206,2,6,6,15,4,5,94815,1663321
2,80742,1,2,1,2,0,0,94817,409936
2,161460,1,1,5,4,0,4,94819,66593
0,63773,2,2,6,2,0,7,94831,74781
4,72197,1,2,10,50,2,5,94833,1430626
2,85546,3,2,2,7,0,0,94835,2027265
0,111839,0,5,7,7,3,9,94837,423455
1,26864,7,1,3,10,3,1,94839,1235842
0,94363,5,4,13,3,1,4,94841,1205558
0,70981,3,5,18,61,3,17,94864,1446714
0,111440,0,5,3,0,0,2,94867,2040560
2,44997,0,0,0,1,0,0,94891,1382323
4,35691,8,3,4,0,0,3,94893,1462054
0,92591,9,3,6,7,5,11,94896,1704573
0,79990,0,3,3,2,0,4,94900,1985981
0,101288,0,3,2,1,0,2,94902,52283
0,77084,1,11,31,3,11,35,94904,248661
0,36334,3,3,11,0,0,7,94917,44533
0,12645,1,5,5,5,2,6,94919,1196340
0,169747,2,1,1,3,0,3,94924,310044
2,169022,1,0,1,3,0,0,94928,1753995
1,86555,4,2,4,16,9,6,94931,1592281
2,50077,4,3,4,2,0,1,94933,1298540
4,48392,1,1,5,2,1,5,94939,1278449
2,155953,0,4,4,4,0,2,94941,11979
0,106020,4,2,5,7,0,5,94945,55927
2,104396,1,0,0,1,0,0,94951,177707
0,50647,5,9,17,3,1,10,94953,1655460
0,85293,7,8,4,3,1,4,94955,42544
4,43598,0,7,5,8,0,6,94957,24238
0,83666,1,3,11,7,0,11,94959,1748122
2,45054,0,5,9,2,0,0,94965,1316616
1,72477,1,4,6,27,4,15,94967,1389127
2,82825,4,1,2,3,0,0,94969,1821480
0,103269,3,7,9,3,0,1,94974,2224455
0,79382,5,5,5,3,0,4,94978,1650453
0,61296,1,1,5,0,0,2,94980,72204
0,80151,3,3,6,4,0,8,94982,54116
2,80389,2,1,13,12,2,6,94985,1567609
2,109554,3,0,1,1,0,0,94987,425153
0,26583,1,2,3,4,0,4,94989,1296869
0,50601,1,4,8,10,3,4,94998,1486193
0,45244,5,2,0,27,0,2,95000,1646111
2,49830,2,3,0,2,0,0,95002,1189374
4,13640,2,4,8,5,1,1,95004,934706
0,44473,5,0,1,1,0,3,95007,14872
0,37000,4,0,2,2,0,3,95010,1270702
3,54484,0,0,1,0,0,0,95012,1772407
2,60592,8,0,1,10,0,0,95014,1699491
2,109379,3,1,1,13,0,0,95016,58277
0,169652,3,1,1,4,0,4,95018,69210
2,110650,0,1,0,4,0,0,95021,219964
2,64836,3,0,0,2,0,0,95026,1356763
0,25564,0,3,11,3,0,9,95028,43292
2,61125,4,0,3,1,0,0,95032,1604231
0,85435,5,3,7,0,1,2,95034,1640711
1,79995,1,4,6,5,7,2,95036,1572502
0,12255,0,2,2,4,0,8,95052,191915
0,83723,1,2,8,3,0,4,95054,72852
0,49014,11,6,12,39,4,14,95058,1480656
0,68472,1,2,3,0,0,2,95064,1788383
0,72358,17,10,17,18,6,12,95067,763831
4,72334,0,0,1,2,0,5,95069,1222815
0,201703,4,5,6,1,0,2,95085,119579
0,84332,10,5,4,13,1,9,95088,1862079
4,80321,1,4,7,7,1,7,95105,1277953
0,71326,0,3,2,1,0,5,95107,1308748
0,109018,0,3,3,2,0,1,95109,46728
0,64456,2,3,7,2,0,5,95111,42669
0,65421,1,0,0,0,0,1,95113,45719
0,43337,7,1,2,0,0,2,95115,47114
0,68818,10,1,4,39,1,2,95133,1629705
1,84355,2,2,2,3,3,2,95135,1742336
0,20847,2,1,2,0,0,3,95137,97561
0,48210,1,3,6,12,0,3,95139,91506
2,39144,7,0,1,3,0,1,95145,142251
2,39145,8,0,2,2,0,1,95147,142249
2,22855,5,4,11,5,0,2,95149,1398941
2,55215,6,2,5,35,0,0,95151,1711366
2,56191,4,0,2,3,0,2,95153,107228
0,48393,4,1,3,1,0,1,95157,1629377
0,66956,1,0,3,1,0,2,95159,57842
4,46469,19,3,3,0,0,5,95161,379461
2,116776,3,1,0,2,0,1,95163,142248
2,39100,10,1,3,2,0,1,95165,142240
4,62177,5,3,7,26,6,12,95167,1217209
0,13313,0,4,9,4,1,3,95170,118692
0,63193,1,2,3,0,0,1,95175,1292594
4,379689,7,1,0,7,0,0,95177,354364
2,52462,4,0,2,2,0,0,95179,825728
2,39101,9,0,2,8,0,1,95182,142233
4,13761,1,6,9,10,0,2,95193,143808
4,86467,3,5,8,49,7,17,95197,1440732
2,76494,5,14,11,6,7,6,95199,1586265
0,81836,19,13,17,0,0,3,95201,1859650
0,212622,3,4,10,4,0,13,95205,64247
0,72331,8,9,19,6,3,15,95207,1611224
0,3556,1,1,5,7,0,5,95214,55118
0,42621,3,1,6,1,0,1,95216,65215
2,89874,7,0,0,9,0,1,95218,2008513
4,44877,1,5,6,4,0,6,95223,1514041
0,195056,1,0,0,0,0,1,95232,208725
0,81115,2,1,2,4,0,1,95234,27221
0,68684,15,8,12,16,1,4,95237,1701990
2,27550,3,4,1,2,0,0,95285,827729
0,92352,6,6,9,4,0,3,95288,28737
0,173891,9,7,11,2,0,2,95290,27845
2,18150,0,0,0,4,0,1,95294,770796
0,96399,0,1,4,1,0,1,95296,1566501
0,40171,11,4,4,0,0,2,95298,1274293
