noDataCast,femaleCast,maleCast,noDataCrew,femaleCrew,maleCrew,tmdbId,movieId,imdbId
0,0,9,1,0,0,146490,109153,1839590
0,0,12,10,0,1,140873,109155,2402200
4,8,8,7,3,6,141043,109157,458413
3,0,5,0,0,5,246320,109159,3092076
0,1,1,15,1,7,197082,109161,2406252
9,4,2,6,0,8,84362,109168,80486
0,3,3,1,0,2,232898,109173,3020226
9,1,3,8,0,0,67793,109177,1776143
6,1,2,1,0,2,122435,109179,24514
12,10,12,0,0,2,143049,109181,1067765
1,4,9,3,0,0,99367,109183,1878942
8,2,2,5,0,4,37585,109185,89206
1,4,8,36,3,8,157834,109187,2333804
22,9,7,3,2,2,226857,109189,2318092
10,8,15,1,1,10,137321,109191,1837709
2,5,5,8,0,1,192345,109195,2378884
8,1,2,24,0,4,210913,109197,2299206
3,10,3,5,0,10,83727,109199,1763316
1,0,0,2,0,0,71203,109201,2360880
3,3,9,3,0,8,43042,109203,54343
4,3,5,3,0,0,206822,109205,81242
5,1,2,2,0,2,40435,109207,73168
1,0,0,1,0,0,172120,109209,1320378
3,0,2,0,0,3,232731,109226,3184096
2,1,4,0,0,1,117426,109229,169606
0,0,0,0,0,0,158517,109231,93383
6,4,11,2,1,1,31445,109235,32247
1,1,6,3,2,7,81699,109237,49007
2,3,5,3,0,0,370353,109239,1738340
7,1,7,11,1,3,146375,109241,1937133
12,5,4,23,2,7,157847,109243,2382396
1,0,3,0,0,1,31295,109245,88133
6,0,0,7,0,0,12124,109249,105744
0,0,0,3,0,0,32547,109251,400647
0,0,0,1,0,0,219931,109253,1002581
0,0,0,0,0,1,162987,109256,286727
0,2,5,5,3,1,33563,109265,421045
2,4,10,0,0,4,39341,109267,488962
5,0,1,1,0,3,114575,109269,2316465
2,0,5,2,0,2,102597,109271,45556
6,1,3,1,0,0,43700,109273,1380784
2,2,1,0,0,2,20493,109277,490170
3,0,0,2,0,1,133441,109280,2363471
4,0,0,2,0,0,103732,109282,1559038
1,0,1,8,0,4,237692,109284,1679227
3,1,3,4,0,0,418029,109287,204714
6,1,5,1,0,6,71055,109290,85141
6,5,7,19,3,5,210047,109295,2511428
6,2,7,1,0,2,17684,109313,328955
6,2,3,8,0,3,30127,109315,1236397
7,4,10,17,4,3,249923,109317,1978532
8,1,2,3,0,0,60160,109319,467923
6,0,3,5,0,0,98162,109321,1891769
0,0,0,1,0,0,142573,109323,2072045
0,1,0,2,0,0,83401,109325,1563712
18,2,14,54,3,16,13470,109330,821638
4,0,2,0,0,2,79869,109347,109271
2,4,5,1,0,1,14872,109351,463953
0,2,2,0,0,1,355515,109353,46059
0,1,10,2,0,1,359195,109355,53558
3,5,7,2,0,7,218277,109357,871425
7,1,0,1,0,3,212721,109359,1815717
6,0,1,10,0,2,103875,109362,2369127
6,0,4,5,0,0,22504,109364,79820
3,7,11,1,0,3,182246,109366,2655788
4,2,9,2,0,0,92850,109368,2062602
2,0,3,1,0,2,41639,109370,1566591
1,5,6,1,0,4,222899,109372,1826590
62,5,32,28,7,11,120467,109374,2278388
4,4,5,1,0,1,201086,109376,2390237
4,3,3,6,0,3,201550,109379,2708254
7,0,0,1,0,0,84319,109383,2073520
4,0,0,2,0,0,102862,109385,2294679
3,4,5,2,1,0,141635,109388,2442466
2,1,3,6,0,0,255756,109390,3469910
7,1,2,7,0,2,256106,109392,3469964
2,4,8,3,0,0,233470,109397,1673734
2,4,0,6,1,6,253046,109399,3290276
3,7,2,2,1,0,21474,109416,1349482
2,2,6,5,0,5,142984,109418,76674
1,1,5,4,0,5,13934,109420,901686
3,0,3,2,0,2,13061,109423,1134859
0,0,5,0,0,1,24589,109425,1537759
11,1,3,5,0,1,83573,109430,1821449
1,2,3,5,0,1,41445,109434,1351784
3,1,2,1,0,3,125680,109436,2195498
10,5,5,12,0,3,33817,109441,473697
0,0,0,2,0,0,137646,109444,2386922
3,1,4,6,0,2,48707,109446,200310
6,1,1,6,1,2,4494,109448,78797
0,1,0,9,2,1,86814,109450,76452
13,1,1,15,0,4,187028,109452,2852406
3,1,1,0,0,2,252841,109455,2980794
4,0,4,3,0,0,77458,109457,1735200
1,1,1,2,0,2,266333,109459,118989
30,9,22,0,0,2,248507,109461,3421514
4,0,0,4,0,0,127847,109463,2333598
4,4,1,0,0,2,204765,109468,2442502
8,3,2,11,3,0,183836,109470,2354181
5,3,5,5,0,2,220286,109472,2039345
7,1,0,6,0,2,294709,109474,409866
8,1,0,2,0,0,295355,109476,199444
4,1,2,2,0,0,329740,109479,199445
2,3,3,3,0,5,172913,109481,16672
2,12,6,27,2,11,225565,109483,1800246
2,2,3,14,8,4,158908,109485,2113075
1,9,26,94,6,20,157336,109487,816692
10,3,12,20,6,5,159937,109489,2234451
2,0,0,2,0,0,179146,109492,2340784
4,2,1,4,0,0,24417,109514,841993
3,2,2,2,0,0,160070,109516,1540767
8,0,3,1,0,0,220724,109518,183892
1,0,3,0,0,2,67657,109520,74153
2,2,1,1,0,0,145926,109522,150488
8,0,1,4,0,0,77133,109524,1105
1,3,1,2,2,1,254065,109526,3386954
0,0,0,1,0,0,191515,109529,2784462
0,2,4,1,0,3,153652,109533,55146
0,0,1,0,0,2,21580,109542,377515
2,0,1,0,0,2,32930,109556,1600656
2,3,7,4,0,2,19325,109563,369281
2,1,9,0,0,2,133715,109567,53583
7,3,6,36,3,9,192102,109569,2172934
0,0,0,1,0,0,263937,109571,1744612
0,2,2,4,0,0,111481,109573,1345444
7,2,9,3,1,1,205724,109576,2193265
9,5,14,20,5,8,225574,109578,2024469
14,7,12,14,2,3,158914,109580,1951216
0,1,8,5,0,2,21379,109592,387658
0,2,7,3,0,2,18224,109594,471588
5,1,3,14,0,1,85444,109596,1407052
1,0,0,1,0,4,95243,109598,75386
7,3,5,8,1,3,24756,109600,878647
20,0,3,2,0,0,70798,109602,1190867
2,0,1,5,2,4,159095,109607,2165859
0,0,0,0,1,0,117375,109613,2206354
2,0,2,2,0,0,156284,109616,1787067
0,0,0,5,2,8,86381,109621,1509268
0,0,0,1,0,0,254464,109623,2671600
1,2,8,7,0,1,199818,109627,2236054
4,6,5,1,0,3,158907,109629,1999987
6,3,0,10,0,6,198375,109633,2591814
6,0,0,0,0,1,159152,109635,1992193
4,2,4,9,0,1,83214,109638,997184
2,1,2,0,0,3,48263,109640,10281
1,2,5,1,0,7,100632,109643,41115
1,3,3,3,0,6,156415,109645,21649
2,1,5,10,0,7,266373,109647,47872
0,1,9,1,0,1,22259,109649,1473345
0,2,4,0,0,2,52817,109653,1477835
1,4,4,0,0,2,79073,109665,1072754
4,1,4,4,0,3,10574,109667,36882
1,1,4,2,0,3,90517,109669,66485
3,1,4,2,0,0,201414,109671,187501
4,5,33,66,5,19,53182,109673,1253863
4,3,3,7,1,1,87587,109675,1691154
1,4,3,7,1,6,108668,109677,46683
0,2,5,2,0,2,88583,109680,67634
8,1,6,6,0,0,51581,109682,105388
11,0,1,23,0,0,23527,109684,1343712
7,0,0,4,0,1,202141,109687,1385956
6,1,3,0,0,1,55398,109697,54001
2,5,11,1,0,3,121074,109701,41127
21,9,23,1,0,2,121695,109704,32256
0,1,7,0,0,7,41552,109708,41181
2,2,3,1,0,2,49001,109710,1479269
8,0,0,18,0,1,257155,109713,2275656
7,1,2,10,1,1,87017,109718,1508955
3,3,4,8,0,2,204349,109720,2281159
4,2,6,7,1,8,242076,109723,2212008
1,5,4,6,0,6,47459,109726,65656
1,1,2,1,0,4,168245,109728,2213054
1,2,7,3,1,1,47626,109731,1744776
3,4,4,1,0,3,19492,109733,90793
5,2,0,0,1,0,149862,109736,2207519
12,2,6,23,0,3,37316,109738,61429
118,8,5,18,7,0,248774,109740,2910274
7,3,5,11,1,5,175291,109742,2389182
1,4,1,1,0,2,255577,109762,1046894
0,1,4,0,0,4,121015,109764,81558
3,3,1,0,0,2,121113,109767,66469
38,4,7,3,0,1,196024,109769,2438644
5,2,5,9,0,0,80837,109771,1650516
1,6,5,11,6,3,191566,109773,1946310
4,0,0,12,0,0,222671,109776,2312262
0,0,0,2,0,0,37646,109779,476969
1,3,2,6,1,2,128246,109781,2315152
25,8,5,10,1,0,21788,109783,953382
4,1,1,0,0,1,241968,109786,2823088
2,1,13,56,3,21,256731,109788,2350892
6,2,5,5,1,1,45384,109790,459744
5,7,4,4,0,4,43135,109793,52104
2,1,3,2,0,1,20626,109796,1194610
8,0,3,1,0,0,167983,109798,1179259
4,0,2,1,0,0,79893,109800,1951090
6,1,2,0,0,2,73624,109802,2027178
1,1,6,6,0,4,79194,109804,74575
6,6,8,4,0,2,200145,109806,2151915
0,1,5,1,0,3,184578,109808,71438
1,7,2,2,1,0,56743,109810,1575539
6,1,3,0,0,1,148044,109812,36316
0,2,10,7,0,11,120509,109833,44426
12,1,0,10,0,1,3162,109835,69795
1,2,5,1,0,2,24775,109839,361399
2,5,5,1,0,2,20695,109841,390450
2,1,1,0,0,1,74579,109843,1592247
15,10,26,7,0,4,82703,109846,864835
22,1,1,54,2,6,97370,109848,1441395
18,5,23,48,4,17,136797,109850,2369135
11,21,14,2,0,2,242042,109853,2355495
3,2,4,0,1,0,38049,109858,443072
3,0,1,8,0,0,118769,109862,1943873
8,14,31,16,3,6,177494,109864,2771372
7,2,3,5,0,0,40346,109869,104147
0,0,0,0,1,0,45514,109874,493101
2,4,11,0,0,1,109404,109877,2290075
5,3,5,0,0,2,68827,109881,65686
5,5,3,7,0,1,182827,109887,2315226
1,5,2,1,1,0,64047,109889,974077
2,3,6,5,0,1,74343,109891,100661
1,2,7,9,0,6,8064,109893,1132474
2,5,4,1,0,1,209403,109895,2170299
19,4,12,5,0,0,235260,109897,3210686
4,0,0,1,3,5,94331,109902,1703232
4,2,2,0,0,1,24202,109910,480268
1,1,3,0,0,2,238972,109912,135166
1,3,4,4,1,1,116894,109914,287936
0,3,5,1,1,1,145995,109919,36651
0,0,0,0,0,1,159464,109921,783550
2,1,5,4,1,3,68713,109923,1754795
4,0,4,0,0,1,144728,109925,56628
1,0,3,0,0,1,144724,109927,65187
0,0,0,0,0,0,47771,109929,1311717
6,1,2,3,0,3,96920,109931,93754
3,3,2,7,0,0,115821,109935,1990217
7,0,4,17,1,8,58767,109939,1571243
4,1,4,1,0,1,83201,109941,2268617
7,3,1,0,0,3,62156,109943,1564916
6,1,0,0,1,0,228202,109945,3034258
10,2,3,7,0,2,203217,109947,2464018
0,1,4,0,0,3,54597,109949,1477675
2,1,2,3,0,1,184323,109951,2359002
0,0,0,0,0,6,39853,109953,39251
20,4,7,2,0,2,209355,109963,2609222
9,2,6,5,0,4,134350,109968,2409302
5,5,5,13,0,5,236737,109971,2955316
0,5,4,0,1,3,118915,109981,67801
3,0,8,4,0,6,116760,109983,78238
1,2,5,0,0,3,39293,109985,80903
7,1,1,5,0,0,101242,109987,1153698
4,5,1,5,5,3,157690,109989,2289538
3,1,3,3,1,2,55825,109991,1029161
1,0,2,2,0,0,72962,109993,1552624
21,4,9,12,0,1,186971,109995,2054790
4,3,1,4,0,0,199740,109997,2196017
31,1,2,1,0,0,214250,110001,2476090
3,1,3,1,1,4,86133,110004,74962
18,2,10,7,1,2,46460,110006,80116
3,1,8,2,0,1,31950,110008,73131
0,0,0,1,0,0,249726,110026,3145026
4,2,5,3,0,0,164184,110030,1390398
6,3,2,2,0,0,160162,110032,29926
2,5,4,2,4,5,4111,110034,22700
0,2,2,3,0,3,85620,110036,53802
3,3,4,5,0,0,192577,110039,2668134
3,1,3,0,0,1,394403,110042,2524822
0,8,5,3,1,9,26286,110044,38492
4,1,10,11,0,8,45007,110046,67224
1,1,4,1,0,9,22592,110048,13201
3,2,1,1,0,3,31214,110052,77373
2,3,3,1,1,4,109891,110056,20247
10,1,3,3,0,0,80992,110061,83242
2,0,4,1,0,2,248390,110063,2969776
2,3,6,0,0,1,71996,110065,76776
0,1,7,0,0,3,39211,110067,73878
14,7,6,24,2,15,16167,110070,1063056
1,0,4,0,0,1,62709,110084,305633
11,2,3,20,1,0,47194,110086,1161404
11,1,3,0,0,3,42552,110090,96952
18,10,42,18,4,19,100402,110102,1843866
4,3,7,27,1,4,168399,110104,2369205
3,0,1,0,2,1,114172,110106,1787767
16,1,2,8,0,1,180420,110108,2521724
19,1,11,18,3,5,209276,110110,2567712
11,0,3,2,0,0,195022,110114,1815776
6,1,3,5,0,0,128113,110116,2078599
1,1,2,1,0,1,119685,110119,2140141
8,3,8,3,0,1,226247,110123,960730
2,4,12,50,9,16,86834,110127,1959490
5,4,10,5,0,0,227783,110130,1821658
4,2,5,24,0,4,257346,110132,3482378
12,0,3,3,1,0,204668,110134,3146360
0,1,2,23,0,1,214418,110136,1240899
5,2,1,4,0,0,203715,110138,2077703
0,0,3,1,0,1,256628,110140,2626102
5,1,10,4,1,4,151043,110155,60660
2,3,3,5,0,0,19501,110159,1212451
1,1,1,3,0,0,110381,110163,2178935
3,1,3,1,0,3,38080,110167,73219
2,1,8,7,0,5,56415,110169,1741542
6,2,3,2,1,0,215031,110171,3106846
13,0,2,8,0,1,191104,110173,2504404
1,2,15,2,0,6,42216,110177,78488
6,2,13,2,0,3,27196,110179,72201
9,1,5,4,0,6,29290,110181,64393
8,5,17,2,0,6,4112,110190,23817
6,0,0,3,0,0,173455,110194,2737310
1,1,0,3,3,0,233841,110196,2308971
4,0,1,4,3,0,102855,110198,1308756
3,6,6,2,0,0,63143,110200,1398949
2,3,2,0,0,2,373745,110214,112534
7,4,6,2,1,1,12685,110216,1153546
4,1,5,2,0,5,112731,110219,76512
6,1,7,12,1,7,42551,110221,75229
0,3,6,5,1,8,1732,110223,79753
3,6,4,0,0,1,49396,110225,102007
4,1,5,4,0,5,142159,110227,18618
4,3,9,4,0,6,5494,110229,306892
5,1,0,2,0,2,70993,110233,1701995
2,2,1,0,0,3,99119,110235,1854568
0,1,6,2,0,1,17456,110240,896036
0,1,0,0,0,0,103971,110242,303732
8,5,2,1,1,3,68123,110253,76306
9,0,0,3,0,0,233917,110255,2192882
3,1,11,9,1,3,65674,110259,67870
3,4,3,3,0,7,95752,110262,78044
1,0,2,0,0,4,232862,110265,102319
0,0,3,1,0,0,204113,110267,94094
2,0,5,5,0,2,94664,110269,58787
0,2,20,0,3,10,253239,110273,3129564
1,2,2,4,1,0,31329,110276,445570
9,5,3,10,0,0,125395,110278,2175565
8,0,4,7,0,3,53168,110281,188766
6,0,0,3,0,1,168767,110284,2008693
3,8,13,28,3,6,155084,110286,2059171
0,0,4,3,0,0,97733,110288,1980246
7,2,10,35,4,15,188207,110295,1043726
22,11,33,2,0,5,145220,110297,2281587
0,0,1,0,1,1,36861,110310,1091744
0,0,1,0,0,2,111250,110312,2356999
0,1,3,2,0,0,14408,110314,463352
2,2,4,2,0,1,42802,110316,792975
4,2,7,6,0,3,117905,110318,267440
5,1,0,4,0,0,40172,110320,1236242
5,3,4,4,1,4,192134,110322,2402105
1,0,0,1,0,2,186997,110324,2852470
2,3,10,2,0,1,218931,110326,322422
2,3,5,8,1,1,89237,110328,2139843
3,2,1,2,0,5,119360,110330,1801061
1,1,3,0,0,2,215743,110337,2942522
0,0,0,0,0,3,391069,110339,64725
4,0,0,1,0,1,64527,110342,227066
2,6,8,40,2,14,190955,110346,1747958
15,5,5,7,0,0,208277,110348,2524674
3,0,0,0,0,0,256561,110350,3203290
12,1,2,16,1,7,9753,110352,377309
13,1,1,2,0,0,229613,110354,1998367
3,0,1,0,1,0,51486,110366,1568335
4,3,8,3,0,0,199463,110368,45541
6,2,7,3,0,2,213386,110370,2535664
1,4,2,4,1,11,38655,110372,58981
4,25,0,1,0,0,34079,110375,353252
2,4,1,7,0,3,252607,110377,2836252
4,1,3,7,0,3,110112,110380,1815852
2,0,1,0,0,1,209799,110387,2390962
2,4,5,11,2,0,138222,110390,1885300
4,1,6,4,0,3,60438,110399,28646
4,1,5,2,1,0,224040,110403,39210
5,2,3,2,1,0,146955,110405,2069955
18,3,5,7,0,3,174675,110407,2317225
6,2,5,1,0,2,94344,110409,13741
0,0,0,1,0,0,65170,110415,389817
2,4,5,2,0,3,29854,110417,72136
0,0,0,2,0,0,246007,110419,383551
2,4,8,12,0,3,256474,110426,2101570
6,3,8,5,0,3,80973,110431,1079360
4,3,7,7,0,0,170689,110433,2106550
5,1,4,14,0,5,34459,110435,73697
1,4,1,1,0,1,183433,110437,1492842
7,2,0,9,0,2,180960,110439,2536306
1,2,9,3,0,1,56533,110441,76890
5,3,11,0,0,2,38626,110445,1219817
6,1,3,7,3,1,96769,110447,2081260
4,1,1,1,3,1,95177,110449,2023714
4,1,4,25,2,8,193612,110451,2235779
3,4,12,14,4,11,200505,110453,2223990
1,0,3,18,0,0,52762,110455,469146
0,2,3,9,0,0,178603,110457,1753693
4,4,4,3,1,1,94887,110459,2036376
9,1,1,10,1,4,191294,110461,2364975
1,1,2,0,1,1,69492,110478,315312
0,2,3,2,0,2,131916,110482,1833879
3,1,10,0,0,2,211078,110484,2378587
5,3,6,1,0,4,40715,110486,44418
1,3,4,1,0,2,70417,110491,132893
2,1,11,2,1,9,264482,110497,28413
10,1,5,20,0,3,180299,110501,2265171
6,1,1,1,0,2,158091,110503,1845838
4,2,8,8,0,1,171776,110505,2234429
1,5,6,6,1,4,40740,110508,103116
5,2,3,2,0,5,64349,110510,79980
2,0,4,0,0,5,48591,110512,9893
0,2,6,2,0,1,46667,110515,72229
5,3,1,5,0,2,90590,110519,72006
3,0,1,1,0,1,77528,110531,1596565
0,0,0,1,0,0,44369,110533,1436336
0,3,2,2,0,1,39214,110535,60186
0,9,11,5,2,13,35057,110537,55809
19,2,4,3,0,0,67633,110539,99172
1,2,3,0,0,2,25706,110541,106475
5,0,0,2,0,0,148778,110546,477449
0,0,0,1,2,0,104250,110548,1759682
5,3,3,1,0,0,88237,110551,1827372
2,11,52,75,9,18,102382,110553,1872181
0,0,2,1,0,5,42733,110555,57960
16,0,0,17,0,4,127495,110557,2131523
3,6,8,3,0,2,26831,110560,70788
3,3,3,7,1,9,197611,110562,75014
1,1,5,1,0,2,42711,110564,70704
0,1,8,9,0,3,251519,110566,3139072
4,0,1,8,0,4,74241,110568,60580
5,3,4,5,1,5,47628,110580,105632
0,0,0,1,0,0,130745,110582,2234419
0,0,0,14,1,5,185602,110584,1697996
9,2,9,12,3,7,157832,110586,2234003
0,0,0,1,0,0,127540,110588,1753846
0,5,5,30,3,10,157547,110591,2388715
6,5,20,3,0,17,24006,110593,44981
3,5,17,2,0,10,45588,110597,43286
3,1,3,3,0,1,94248,110599,167431
4,2,6,7,0,2,71990,110601,51020
10,4,5,6,1,2,249660,110603,2528814
0,2,3,0,0,1,35074,110607,1545986
2,9,3,3,0,8,156320,110609,21223
14,2,6,26,1,7,244509,110611,1179031
2,5,8,1,0,4,62661,110613,44013
1,2,9,1,1,0,98136,110627,71610
2,1,9,1,0,1,268875,110629,27272
13,2,3,34,0,8,50767,110631,109098
2,1,6,3,1,8,161297,110633,22639
1,2,5,0,0,1,211603,110635,55781
6,1,2,1,0,2,30844,110637,1410295
8,6,7,4,0,4,197796,110639,2316801
0,1,3,4,0,1,61492,110641,431077
3,1,2,2,0,0,73215,110643,1848824
5,5,4,12,0,1,179538,110645,2404738
4,2,4,5,1,3,172340,110647,71780
6,1,10,11,1,6,25388,110649,76175
2,2,5,0,1,4,47956,110651,78007
2,1,2,0,0,4,127702,110653,906777
3,8,10,11,1,10,172385,110655,2357291
3,0,3,5,0,3,262481,110669,2246565
0,2,3,0,0,1,202183,110671,1327702
4,1,1,0,0,1,196027,110673,2425852
2,3,6,0,1,1,226448,110675,2101569
1,0,1,19,0,5,214314,110678,2458776
5,1,9,2,0,0,32005,110686,965375
2,0,5,1,0,3,60908,110690,42282
2,1,2,0,0,2,119926,110696,54701
1,4,5,1,0,2,214030,110718,2258345
0,10,31,48,5,14,157353,110730,2209764
6,6,4,3,1,6,153641,110739,64881
4,2,7,1,1,6,77333,110744,65974
4,2,6,3,1,4,167575,110746,1870419
11,4,3,4,0,10,59726,110748,1296899
3,2,5,6,3,6,236751,110750,1929263
13,0,2,7,0,0,42697,110752,61988
3,4,7,7,0,3,166621,110761,20713
0,0,0,0,0,0,84465,110763,67377
4,2,4,4,1,0,219553,110765,3203890
4,0,2,0,0,2,25951,110769,163563
2,9,5,1,1,2,193610,110771,2203939
2,4,8,6,4,4,184345,110773,2828996
8,11,5,5,9,4,242203,110779,266041
3,9,9,8,2,6,12242,110781,279967
1,3,5,1,0,2,113743,110788,48239
0,0,0,1,0,0,258369,110790,195290
2,0,1,2,0,0,29721,110792,2637720
0,0,0,2,0,1,93122,110794,1121958
7,1,5,11,3,4,209350,110796,2392326
7,1,3,2,0,0,19063,110798,1194661
1,6,3,1,1,1,139799,110805,48124
13,0,1,2,0,0,215656,110807,3142224
10,7,7,65,6,16,203739,110809,1686821
3,1,2,2,0,0,127016,110811,235333
2,2,5,12,3,7,199341,110813,1686042
3,2,12,8,0,5,123961,110818,66564
5,5,6,5,0,4,95556,110820,65979
0,2,3,8,2,7,221737,110824,3188560
3,1,8,32,2,5,254473,110826,1430612
0,7,10,4,5,10,152792,110828,804463
3,3,7,7,0,5,112083,110845,26139
6,2,2,7,0,7,89547,110848,45578
5,7,13,3,0,2,43857,110850,28665
12,6,5,5,0,9,80918,110852,36673
24,11,34,9,0,9,130398,110854,31121
0,2,6,3,2,10,54752,110858,87263
1,2,7,0,0,1,85564,110860,113939
5,1,11,20,2,22,95555,110864,73357
4,0,1,3,0,0,89584,110867,1783232
6,0,0,18,1,0,168742,110871,2178256
13,1,8,3,0,3,145247,110873,2113681
4,2,6,17,1,9,210479,110882,2692904
3,1,4,0,0,1,159403,110884,224098
3,2,7,2,0,1,46943,110889,254703
1,0,0,1,0,0,252143,110892,2281365
1,3,4,2,0,0,126442,110897,1907614
5,3,8,20,0,13,242310,110899,2401807
4,2,2,4,0,4,38585,110916,24625
2,7,5,7,0,4,43901,110921,24831
0,3,6,1,0,2,180624,110923,23790
2,4,7,3,0,7,44323,110925,36636
6,1,0,13,0,1,211059,110948,2637994
11,0,0,2,0,0,300940,110951,1701186
0,0,0,3,0,0,293444,110966,3105418
17,6,13,28,4,11,76649,110968,1921064
1,3,0,4,0,0,44269,110970,1587877
5,3,5,0,2,0,225564,110973,2319018
1,1,2,1,1,0,137217,110975,1743922
4,1,1,2,0,0,226269,110982,2991516
5,1,4,1,0,1,192813,110984,2518926
1,0,0,0,0,1,69054,111031,419142
10,4,3,4,0,2,22701,111036,230832
13,2,0,1,0,2,141643,111038,83506
1,3,4,1,0,1,137475,111040,1942787
1,4,9,4,0,12,119593,111042,54873
4,5,3,0,0,2,51848,111044,1489248
5,2,4,0,0,1,236417,111046,2315500
4,3,3,9,0,1,197919,111050,1813609
5,2,3,4,0,5,120837,111100,21472
2,0,0,2,0,0,245909,111103,2665626
0,2,3,0,0,2,44721,111105,65989
1,1,6,0,0,2,61642,111107,76715
3,1,7,7,0,5,42472,111109,70363
4,0,1,2,0,2,71721,111111,101542
6,22,23,17,4,15,195589,111113,2004420
2,3,2,3,0,0,33091,111115,1342378
1,2,12,11,0,5,46845,111119,67388
4,1,5,2,0,0,49588,111124,1617207
4,0,0,1,0,0,54919,111126,64371
7,0,2,5,0,2,195841,111128,62285
0,0,1,3,0,1,53223,111130,78106
0,1,2,1,0,0,177552,111142,1817276
12,2,2,0,0,2,227425,111144,3111728
3,1,2,1,0,2,258096,111146,3600760
2,4,4,0,0,2,216541,111152,2497808
5,1,0,6,0,0,112287,111170,1582198
0,0,0,3,0,0,201360,111226,2800964
0,0,0,0,1,0,258476,111228,2525342
0,0,3,0,0,0,272525,111230,1298564
3,2,7,10,0,0,49158,111233,76809
6,0,4,8,0,1,191720,111235,1935156
0,0,0,0,0,1,110958,111237,1979385
8,2,5,4,0,1,259879,111243,2516610
7,7,10,53,4,14,174316,111245,1817081
1,0,2,3,0,0,52531,111247,201116
4,5,5,32,3,5,205601,111249,2404181
2,4,3,5,1,10,152599,111251,1951181
1,0,0,1,0,0,39785,111253,1289451
9,1,10,9,0,1,19703,111255,1280558
20,4,5,3,0,6,30648,111257,66844
9,3,9,31,2,7,262338,111259,1361318
3,1,6,7,1,2,53144,111261,38593
1,4,4,0,0,2,38980,111264,88402
15,3,3,2,0,0,82529,111266,1890373
5,4,4,0,0,1,94478,111283,1672845
3,1,4,6,1,8,26166,111285,38429
4,3,2,10,2,5,139519,111287,1929308
5,0,0,5,0,1,186935,111290,2852376
3,0,0,2,0,0,56967,111303,1152828
4,3,12,6,1,11,48949,111310,80868
2,4,2,0,0,2,16931,111312,865907
2,2,9,1,0,1,36465,111314,992993
10,4,3,5,0,2,38281,111316,57860
9,1,4,1,0,2,44263,111318,1691832
9,4,9,22,0,5,252680,111320,3014666
3,2,5,3,0,4,105945,111329,1694118
9,0,0,4,0,0,128237,111332,2379418
30,1,3,10,0,5,197562,111343,97409
6,6,3,2,0,10,10244,111345,65808
4,3,1,2,0,2,55589,111347,15768
5,0,0,3,0,3,195522,111349,28165
4,0,3,2,0,1,54281,111351,164983
1,1,4,1,0,1,199715,111358,75235
44,3,12,68,0,7,240832,111360,2872732
23,7,35,52,13,21,127585,111362,1877832
7,5,23,137,11,22,124905,111364,831387
5,3,4,2,0,8,179818,111368,21228
3,1,7,6,0,2,90617,111370,69452
2,2,1,1,0,4,74505,111373,1707392
4,4,12,2,2,9,187596,111375,2463288
1,2,4,5,0,0,222724,111377,2396421
12,0,1,0,0,0,223971,111380,3056202
11,1,1,28,1,1,188166,111384,2359024
25,8,8,18,2,4,192132,111387,2479800
2,1,7,0,0,1,212231,111389,780548
2,3,3,2,0,5,42092,111401,87328
4,1,4,9,0,9,41781,111403,101279
6,0,0,3,0,0,215407,111405,406280
1,3,3,7,0,1,4269,111407,84843
5,0,2,6,0,4,54280,111409,63835
4,0,2,5,0,2,54284,111411,202153
0,0,1,1,0,1,263111,111436,3481550
0,3,9,23,1,5,59981,111439,884726
3,1,0,1,0,0,249724,111441,2924484
13,5,9,65,10,20,212778,111443,2883512
2,5,6,2,0,1,94752,111445,69986
4,2,3,3,0,0,37848,111447,1328865
5,2,3,2,0,3,209091,111449,2709784
0,0,0,1,0,0,256922,111451,1382470
0,2,3,1,0,1,41847,111453,376215
0,2,6,2,0,6,1840,111456,39217
0,1,5,14,0,5,49634,111458,66839
6,3,4,25,5,10,267795,111460,3087752
2,2,6,0,2,1,69780,111462,58954
3,1,1,2,0,0,91456,111464,46443
3,1,2,4,0,0,89670,111468,1630061
12,2,3,3,0,1,120852,111486,2294473
5,0,3,6,0,4,54306,111499,201922
1,1,2,2,0,0,40721,111505,64606
0,2,10,0,0,2,96912,111507,55074
16,2,4,8,0,0,205225,111509,2082156
5,0,5,8,0,3,54307,111515,72439
0,1,1,4,0,0,253251,111517,3114132
0,2,6,7,0,10,179085,111525,41550
2,1,13,0,0,5,113833,111529,1684226
4,0,3,5,1,1,91471,111540,74849
10,4,3,5,0,2,113154,111542,48957
42,0,0,9,0,0,238006,111544,3335378
0,0,0,0,0,0,391166,111546,278622
0,0,0,0,0,0,182848,111548,1791680
11,0,0,14,1,1,210947,111551,2309961
7,0,3,2,0,3,158936,111553,2352488
8,5,3,0,0,2,138544,111566,2402539
6,1,2,4,0,0,158864,111568,2254364
2,1,1,2,0,0,214990,111570,2241471
2,3,3,0,0,1,174162,111575,71959
2,2,3,8,0,0,95551,111578,68504
25,3,13,25,1,9,121890,111583,75993
0,0,0,0,0,1,55335,111585,447638
2,3,10,6,1,8,260202,111587,2904608
4,5,8,2,0,6,260339,111589,2904626
0,0,1,4,0,1,171795,111592,2507128
14,2,5,3,0,4,49514,111595,251094
2,2,2,4,1,1,272543,111601,3727486
0,0,0,1,0,1,213270,111603,1966396
9,3,5,3,0,0,173151,111614,400297
